,Prov.Id,Prov.State,DRG Charges 039,DRG Charges 057,DRG Charges 064,DRG Charges 065,DRG Charges 066,DRG Charges 069,DRG Charges 074,DRG Charges 101,DRG Charges 149,DRG Charges 176,DRG Charges 177,DRG Charges 178,DRG Charges 189,DRG Charges 190,DRG Charges 191,DRG Charges 192,DRG Charges 193,DRG Charges 194,DRG Charges 195,DRG Charges 202,DRG Charges 203,DRG Charges 207,DRG Charges 208,DRG Charges 238,DRG Charges 243,DRG Charges 244,DRG Charges 246,DRG Charges 247,DRG Charges 249,DRG Charges 251,DRG Charges 252,DRG Charges 253,DRG Charges 254,DRG Charges 280,DRG Charges 281,DRG Charges 282,DRG Charges 286,DRG Charges 287,DRG Charges 291,DRG Charges 292,DRG Charges 293,DRG Charges 300,DRG Charges 301,DRG Charges 303,DRG Charges 305,DRG Charges 308,DRG Charges 309,DRG Charges 310,DRG Charges 312,DRG Charges 313,DRG Charges 314,DRG Charges 315,DRG Charges 329,DRG Charges 330,DRG Charges 372,DRG Charges 377,DRG Charges 378,DRG Charges 379,DRG Charges 389,DRG Charges 390,DRG Charges 391,DRG Charges 392,DRG Charges 394,DRG Charges 418,DRG Charges 419,DRG Charges 439,DRG Charges 460,DRG Charges 469,DRG Charges 470,DRG Charges 473,DRG Charges 480,DRG Charges 481,DRG Charges 482,DRG Charges 491,DRG Charges 536,DRG Charges 552,DRG Charges 563,DRG Charges 602,DRG Charges 603,DRG Charges 638,DRG Charges 640,DRG Charges 641,DRG Charges 682,DRG Charges 683,DRG Charges 684,DRG Charges 689,DRG Charges 690,DRG Charges 698,DRG Charges 699,DRG Charges 811,DRG Charges 812,DRG Charges 853,DRG Charges 870,DRG Charges 871,DRG Charges 872,DRG Charges 885,DRG Charges 897,DRG Charges 917,DRG Charges 918,DRG Charges 948
30,30013,AZ,29967.8,22938.47,41207.02,27027.92,20657.8,18954.58,16684.45,20097.21,15103.7,19270.94,57796.8,45000.0,38107.57,27349.1,20016.85,18165.57,34373.52,25009.78,17402.21,27832.92,,119922.0,65612.96,74320.85,61161.16,51633.1,87256.86,66860.53,61594.28,,,58660.0,,40806.08,27356.24,20922.52,,34126.97,28079.77,20220.19,13964.0,22988.17,13281.15,,13068.63,23483.88,17321.98,13521.55,23299.58,12019.26,34076.12,20593.43,119406.0,53200.63,21489.09,39005.69,22632.98,13931.68,29222.53,16385.15,33783.44,22293.42,23488.66,49117.27,33339.76,24605.27,104030.23,82468.53,52667.56,,86790.07,52881.17,,,22349.13,21641.74,20706.94,,20616.75,16276.45,24269.21,17154.08,32260.38,21958.97,14774.76,31882.18,18795.93,31920.46,22941.96,30350.6,17123.0,93307.34,123235.21,44194.96,23954.54,,,,14494.55,24444.89
31,30023,AZ,27349.4,,67063.29,39827.45,28484.25,,,34780.66,,34691.89,84898.08,59032.85,43230.4,49414.85,34696.66,24082.86,67239.95,31972.45,29573.72,,,198625.7,94745.16,,64508.07,34201.11,103310.0,72350.95,,,80749.65,,,65892.8,28754.0,,,45859.8,60502.68,37516.84,22214.0,,20938.33,,33700.72,37041.75,30889.23,18297.86,26598.42,29439.47,55704.81,,168107.53,68267.0,33927.2,47121.93,35623.48,23484.0,32383.56,,,28870.43,,58605.05,30567.25,,64503.5,92833.66,43027.2,37523.02,74730.69,67497.95,,26348.26,26392.5,37940.27,,,24512.08,31496.07,47339.84,27381.82,53048.19,39131.63,,,27989.82,,,,,239852.79,247882.58,75054.46,47204.16,,,,,
32,30024,AZ,59443.83,39356.13,43432.43,42872.29,29898.12,30355.1,27771.46,30560.35,,,73886.19,34466.77,46821.72,40875.02,30091.08,22517.73,38294.39,29159.32,18596.33,,,,82617.87,130530.66,62589.81,69153.57,150937.0,106312.81,,121977.76,119248.35,70305.66,54711.0,68228.18,38732.09,,68605.68,48258.04,39074.06,31608.81,20900.9,32314.87,,,,34763.81,25345.6,17428.61,28476.8,28653.72,63152.02,,142257.06,81542.23,34961.81,,41715.12,,34205.33,,43968.33,19723.11,31013.43,,,,164058.05,,66570.02,104440.75,,58388.0,,54659.05,,33009.66,,,18428.42,26426.92,32099.17,24376.43,41856.41,43835.58,,33663.85,21319.35,,29654.21,,29163.29,116516.41,121351.09,52819.84,33084.31,,,54156.06,,26224.81
33,30030,AZ,24714.66,,50672.95,33604.68,21932.25,21987.52,,,,,42536.53,37101.63,,28968.37,19431.84,19646.69,33662.55,21123.42,,,,,52006.27,82223.77,76162.35,67078.09,81989.13,62573.36,61338.57,51786.75,63530.75,64358.54,47493.65,50661.66,,,59508.55,32187.54,32029.17,23351.32,16693.0,22811.18,17409.08,,,,26147.45,13588.46,21241.14,19408.24,31721.64,,90585.0,,,35240.41,22750.39,,,,,21532.04,,,,,,93025.75,49642.22,,,51169.42,,,,,,,14254.33,19826.81,24494.81,17598.52,21630.42,21553.04,,,15042.23,,,,,,,50195.75,,,,41580.81,,
34,30038,AZ,37706.0,37891.86,46129.5,29181.11,24740.59,24891.75,25010.85,28681.4,,26006.41,72338.04,22750.4,44343.8,31305.58,24322.33,17263.87,39582.48,28349.4,18188.14,20939.76,,126717.5,57430.65,104207.07,74050.25,62007.7,,72963.94,,81519.73,,75721.94,,41345.47,41254.35,,,48678.78,42393.07,29317.24,24913.94,23528.52,,,,39720.93,24309.97,18159.64,28283.76,28544.08,59240.14,,157864.26,63810.52,31635.62,66414.17,31384.27,,32452.27,16894.35,27970.61,22809.62,30000.65,,53062.09,,104087.73,98959.71,54599.54,66503.04,80441.06,56024.96,,44279.13,20642.15,28528.94,19770.77,33606.91,17487.39,27030.96,34028.68,23735.78,40779.0,27129.2,,36177.23,20630.41,39356.46,24743.43,,29748.11,159296.0,143802.54,55028.98,35961.32,,,,27334.84,22140.09
35,30061,AZ,38149.85,26047.38,51202.03,34606.15,28484.4,25693.8,24489.37,26217.54,22844.62,43232.59,61980.34,37439.17,36337.89,35695.1,29445.02,23865.41,44140.42,31599.91,22974.92,25199.31,17988.09,166350.38,68628.94,77547.61,67842.08,59734.48,90644.11,67927.28,71456.2,64918.5,54885.85,63418.86,51075.04,42731.41,36693.64,27008.41,73631.85,43371.44,41900.83,29186.21,22524.54,28819.02,17506.75,16604.64,20474.7,46822.19,26685.71,16591.71,25034.94,19512.54,53119.44,26303.63,138405.69,66972.51,35158.61,47370.92,28650.83,19148.37,31593.02,24281.84,39709.8,24013.9,30730.85,50291.07,43820.58,44731.18,93764.9,79901.11,49926.54,,87768.74,51265.13,46878.36,42194.83,22079.48,27330.23,27683.82,60921.25,24631.17,28557.1,39962.8,23766.63,55374.61,30518.35,19052.8,32705.21,24034.11,43823.7,24821.32,41656.79,26407.18,189513.32,136856.23,53313.47,39794.05,,26675.58,49874.41,24330.33,21345.03
36,30062,AZ,15931.52,,,,,,,,,26011.8,,,31410.91,23975.85,16957.16,14140.45,34197.0,23018.03,19422.8,,,,,68817.27,,,,,,,,,31782.23,,29240.0,,,,26017.54,22811.35,27850.63,,,,,,21275.0,17131.57,,,,,,42718.57,,,22357.3,,,12476.72,,18702.68,,,,,,,55229.43,,,37569.15,29339.0,,,,,,15696.72,,,16126.75,,,,,15965.46,,,,,,,33480.29,21756.66,,,,,
37,30065,AZ,29718.48,33059.06,43082.8,29370.92,24509.44,23885.45,24533.0,23595.1,20359.34,31460.27,46393.71,33816.0,33627.91,30731.53,25462.22,20310.38,33141.8,25351.0,19210.81,21364.95,17036.58,,70231.4,79111.08,53503.76,45186.64,85239.66,66018.24,53545.89,67470.35,74653.08,50536.47,43046.89,,27944.76,,,33187.23,35575.13,23824.58,16462.23,18293.76,18767.14,13786.43,17823.37,25228.36,19495.64,14013.29,22411.36,15517.97,41206.31,,138052.87,66156.37,34141.04,50067.9,24682.04,20150.42,30796.62,17380.8,27504.35,20830.03,29297.31,48546.0,29611.54,32612.0,81469.77,104400.81,47825.13,55484.21,78360.33,51116.4,,38753.8,17939.81,20234.84,17288.16,37399.84,19420.57,21042.07,25747.97,18406.62,33492.16,25988.63,15517.88,26298.4,20415.05,45147.22,21360.66,,22081.29,156965.15,146362.84,53857.44,25990.56,,,38463.78,18165.18,18389.55
38,30069,AZ,25259.66,,,27736.3,21211.23,21440.61,,,19673.53,39444.42,83651.06,40102.53,49131.87,42967.9,33032.04,19103.57,39083.11,27668.1,22076.4,29063.63,,,79392.56,105542.06,83264.29,67343.81,,80776.3,,,,,40126.81,56434.8,41411.17,36161.69,,47122.65,44497.93,28143.76,20163.61,27373.65,19096.78,21190.9,,38712.71,24391.16,17415.13,27142.5,17337.75,42122.58,,150103.12,75785.59,41698.09,51862.76,30711.32,20819.73,32747.8,22690.78,47066.23,23528.34,41034.53,,39724.29,,107739.67,103812.64,55599.76,,,60250.63,48569.6,17779.0,22547.75,25667.8,,,26569.31,,26490.5,23130.27,40586.11,24175.78,,32979.77,25016.53,,,,22051.7,,,49060.88,,,,,14734.92,22222.37
39,30087,AZ,39165.92,26638.18,,24846.16,21677.23,,,,,26245.76,59584.11,38450.83,39303.29,38594.31,31227.31,19750.57,40425.46,25418.75,19912.06,20699.15,,,64831.25,94170.45,67675.48,55506.71,100264.5,69265.13,,86658.48,92269.36,64929.44,,48207.58,32813.45,,46221.92,37122.11,39690.53,29477.47,17559.17,18182.0,25279.83,,,37484.51,24090.79,16361.75,31953.25,,45021.58,,143557.93,75794.88,25206.58,49310.4,27569.92,,23520.81,16653.42,43787.0,22241.51,25448.4,52796.43,40770.15,29299.3,91105.07,86665.43,52970.48,58604.21,72302.08,52300.52,41594.84,,21840.93,24718.31,19234.31,46374.18,19508.91,,37360.31,22524.59,39625.21,24329.33,,26559.5,20238.78,37944.72,24963.57,,27266.93,126977.58,,55100.78,29690.78,,,56700.9,,28875.0
40,30089,AZ,26776.33,27149.85,38251.55,32543.33,26360.03,24837.8,20283.18,22956.39,22595.35,33196.0,51001.38,35260.64,36316.04,32155.21,25779.98,19598.25,37303.47,26330.09,20008.14,27231.08,15840.94,134758.83,71879.4,86278.72,62989.29,52019.44,72131.0,61298.17,53554.07,56626.42,63758.86,65461.88,45289.93,47295.61,39442.65,,53359.87,41088.46,41650.67,26589.52,17543.47,29724.9,19976.06,20767.29,20517.92,31253.5,25561.94,16598.46,26184.58,18943.77,55426.92,24719.6,135104.94,72695.0,42508.76,43217.42,25852.5,16882.05,31568.6,,36306.81,23603.46,23995.8,50452.88,,28316.47,122963.51,,41750.65,,,53713.7,47270.21,34192.93,21853.4,22252.5,,28767.56,19212.13,23752.52,30740.21,22834.04,40980.47,30845.08,,26533.65,21279.93,42791.31,25984.96,,21516.24,117927.02,,55176.7,27954.21,,18079.0,39565.15,18389.65,17471.0
41,30092,AZ,24560.0,,51027.41,29889.84,,22143.1,,,,35229.25,47562.46,39793.71,35169.58,29941.94,27371.89,,32503.02,25966.81,22786.72,24848.0,,,51813.52,,82922.94,79172.6,124792.56,92168.81,,62805.37,,,,,,,46296.53,36915.97,40301.04,29686.83,,,,,22729.94,52067.29,24228.93,17608.74,27645.28,30050.47,,,131330.83,68881.11,,45708.69,31507.37,,26887.05,,43337.53,23818.24,24212.14,,34888.05,,,85091.5,62227.44,,82140.81,62369.66,,,,,,,19934.02,,24828.84,25048.8,31421.86,30069.55,,32672.0,22841.48,,,,25049.0,137765.15,,49916.56,30760.33,,,53396.75,,
42,30093,AZ,54050.58,28950.8,45719.46,35559.48,29228.66,25436.41,30060.2,25646.5,24657.38,34064.48,57983.81,42161.9,40097.78,39192.51,29609.08,21814.01,47421.55,32892.11,23821.91,31769.08,24512.26,154775.63,86939.95,88146.16,62734.12,57336.52,90630.0,68399.92,67643.36,,88821.52,68237.25,49224.72,52101.22,34878.34,28319.21,63039.66,35795.36,41078.06,29428.7,20828.41,24730.05,23316.0,18102.4,19610.17,34416.15,24303.1,18902.54,25070.29,20167.28,40814.36,25457.41,141666.37,73057.17,29751.47,56811.67,26821.44,18951.24,33617.83,21819.45,35458.58,23499.63,27609.97,61217.9,42444.11,30076.46,,100227.9,52409.68,,82497.69,58573.21,47532.21,,25163.7,28932.88,24956.2,,21308.77,26456.52,40418.89,22965.31,48066.17,30316.27,21613.11,35776.75,23876.59,40757.94,24660.69,29958.85,22063.54,123963.52,,64931.0,35929.32,32548.36,,48851.45,23759.88,25467.13
43,30094,AZ,32998.0,,,26466.04,23314.87,21405.11,,17980.16,,,46590.16,35931.5,23567.54,25927.18,20890.93,14395.8,29470.08,24439.87,17299.35,17115.0,,,67068.0,,,,,60182.6,,,,65945.0,,,,,,39325.82,29983.68,18092.36,,24260.8,,,,34959.91,18703.7,14113.55,21343.32,18505.22,,29217.81,98161.15,50934.45,,,20573.72,,,,20657.81,19557.88,24724.41,40058.71,28547.54,,,,49214.6,,,43835.0,,,12415.84,20125.25,,,16932.56,,20535.93,16951.58,27656.55,20744.56,,,17123.14,,,,16896.4,,,46906.36,22499.31,,,,14864.25,13287.72
44,30100,AZ,25757.64,,,,,,,,,,,,27157.06,22930.54,28237.45,,28898.63,28592.86,,,,,,78589.46,,52359.56,67423.17,53044.73,47103.57,51634.09,,,,62084.75,26184.31,,,29584.1,34210.42,23834.07,17233.16,,,,14527.81,21793.0,20100.83,15716.1,,20740.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19654.18,,,,,,,,,,,,,,,,
45,30101,AZ,60608.69,57060.06,112786.61,62161.02,50115.71,39917.0,,44886.47,,,148276.33,,,69004.17,63117.04,45362.81,,74192.52,44048.39,,,285720.46,142707.62,121722.73,127837.27,99984.62,204695.72,154312.55,,,,,119252.73,159841.05,94029.68,82228.15,,86453.05,86418.04,65447.56,40645.25,58800.5,,,33000.53,67506.46,55948.52,34918.58,41238.33,30467.08,,,,146544.38,,127200.05,80387.25,51849.85,52155.69,,,48373.84,,103338.0,69954.0,53364.0,,,100410.01,,,121870.0,,,36026.69,40280.0,,,45971.6,48263.68,55127.09,41678.82,92585.7,56769.92,,61495.0,49717.51,,40882.76,78902.18,57210.57,,,99207.48,47229.42,,,,41247.16,37194.51
46,30103,AZ,29774.12,21302.23,32689.17,27557.09,19682.42,17427.72,23960.0,23230.57,,18491.0,40660.89,22650.85,29299.57,23658.0,17539.9,,30487.57,19434.57,16374.3,17024.76,,,59608.3,63659.38,46049.86,35033.09,66546.78,52545.1,58695.55,61812.62,55383.16,51320.85,,39037.5,24537.84,,61674.72,39035.73,27372.83,19185.32,16075.47,21907.68,,,15479.29,25038.96,17001.69,13069.9,19024.21,,46509.97,22292.79,114362.96,61108.26,19968.1,30897.03,23120.27,14303.56,16342.01,12334.31,27800.02,16244.62,17692.02,36502.0,28171.68,21844.15,62491.0,67528.0,41182.46,,55904.15,42849.25,,24222.54,,20320.88,,35374.62,14491.52,16018.33,27907.68,16723.16,29669.67,20359.46,,21943.04,14339.09,35628.76,18736.07,20270.58,20519.92,94970.0,,35781.79,21703.94,,,,,21045.72
47,30105,AZ,43823.2,,,,,,,,,36021.2,,,,,,,,,,,,,56363.0,114753.19,76104.81,64278.78,93490.77,86972.64,73932.56,89535.25,87986.81,81480.03,59171.81,41567.22,33545.45,27056.0,64075.25,38108.03,30593.65,26045.98,15991.19,,,13275.16,,28967.31,18494.32,13069.32,15155.09,13627.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48078.26,,,,,,
48,40004,AR,30470.56,,33560.47,22176.1,17346.8,21007.03,,23644.5,,22229.8,43823.88,30943.32,29911.43,25175.9,22166.29,20413.96,33772.44,23678.27,16902.97,,,95878.08,52279.68,67336.03,64236.13,49356.27,77759.04,36637.52,37700.26,33354.42,68583.27,60064.75,54178.92,35065.18,22811.31,21887.92,45148.57,25075.65,34697.3,24149.56,15515.01,16321.61,,,,30485.35,15444.85,11217.15,14734.03,13952.09,35401.13,,88050.42,52970.46,24147.93,38885.56,20175.57,12977.8,13714.44,8198.68,24667.2,17975.37,22987.56,36865.73,27200.06,,72165.68,,41044.96,39820.2,46677.2,37852.02,30098.45,25129.66,12065.3,23033.75,,,18720.16,17385.38,25368.61,14850.36,28782.8,23779.3,17472.69,25648.95,17551.81,,23664.0,,15142.02,,,37296.08,21456.34,,17009.0,66487.18,13923.06,16047.3
49,40007,AR,27734.89,22218.35,34795.8,22288.09,16432.14,15377.88,17494.53,12481.12,,19820.2,43889.86,32597.81,30309.81,22992.08,15345.13,15923.09,30049.29,19743.94,14253.42,19785.5,14044.07,98342.13,40840.6,69776.44,48824.0,38241.81,72212.11,57940.53,54106.09,63615.38,64638.66,49902.4,36271.79,23911.61,,,44562.63,23286.85,33752.12,18901.59,11921.41,15429.09,,,13443.63,26562.15,16317.44,9376.51,15453.41,12981.07,44933.22,17265.81,122748.38,54340.47,,40079.81,23445.27,15199.86,21380.28,16476.28,23153.12,19313.03,20984.97,37294.55,,28781.16,66667.32,49122.25,33836.12,37026.36,45102.7,36866.6,26724.83,18742.01,10457.84,15928.0,18816.82,25562.46,16759.9,16958.7,22036.06,13709.02,30775.98,20547.8,11633.31,26263.7,15952.05,32171.24,25288.0,34074.12,16352.3,111884.96,137628.28,34960.81,18773.58,19180.96,15041.27,,12602.34,13170.46
50,40010,AR,17593.33,,25499.45,14819.67,15213.35,14442.09,,,,13352.6,35929.7,,18455.97,18150.72,14910.27,11673.57,23847.26,17674.68,12335.0,,,,49879.68,50954.39,36273.03,25590.5,,46612.07,42368.84,,,44125.59,,23334.94,22040.75,,,26111.36,24423.48,12487.37,10699.66,,,13780.94,,19562.05,11567.3,9080.39,,12382.21,27927.63,16222.81,67421.5,32825.38,,35918.31,16400.05,10958.0,16523.13,,24284.38,13364.11,,29488.31,,,51507.05,56737.18,33620.58,,,26242.57,,,8144.33,10778.75,,,13099.46,12554.5,18475.92,10524.92,26258.5,14218.61,,,13388.35,,,,11413.24,53565.33,,28043.25,17243.55,,,,12879.71,11719.91
51,40020,AR,11057.06,8630.42,14945.84,10637.14,9467.23,8090.74,8624.53,6843.21,,9222.72,16573.65,11940.49,11569.99,10474.61,8620.63,7283.66,12805.59,8859.05,7315.42,6043.65,6135.58,59393.92,24108.13,36254.0,20686.66,18782.26,34208.23,24802.5,,,23631.35,25015.46,14406.13,16865.67,11212.81,9501.17,20227.25,11542.29,14315.93,8208.7,6198.29,7081.89,7106.64,6936.86,7558.54,11059.65,7155.31,5087.48,8029.11,6049.04,16373.75,8118.87,45439.51,19739.92,13288.05,17893.93,9964.23,6029.0,8175.63,5034.2,13955.4,6611.59,10488.03,,12522.62,9535.05,41206.19,26432.15,18520.29,15524.25,31003.83,16747.9,12933.0,8017.51,5652.42,8540.97,4514.66,14580.94,8357.74,6886.29,9977.1,6256.51,14501.56,9431.18,5203.11,12266.43,7780.67,,11071.0,12081.62,7051.12,43445.83,61039.48,19585.66,11146.81,6087.92,5585.82,13972.66,4688.55,6317.81
52,40022,AR,37470.73,,43449.95,31084.6,22022.08,20442.3,,21939.41,,31120.05,48699.85,40771.93,31248.69,30997.22,26440.98,18458.67,41176.16,25667.8,21784.15,,16480.9,111761.38,53445.69,85965.25,125039.55,91534.31,164302.4,105174.75,108523.55,76053.64,71307.27,106893.83,67402.69,52095.11,32937.0,,63736.04,41469.15,38139.28,24701.52,16892.84,24031.87,14737.6,,20334.9,32071.14,22438.76,16205.71,19691.84,21729.36,42103.16,,113356.71,76723.9,30733.66,51963.23,28883.65,17664.0,24356.85,19068.22,26981.3,23897.73,29158.0,55932.36,44595.91,30846.42,131056.75,,69537.98,,75255.54,60981.02,46592.52,,17910.11,28571.46,21327.71,,22985.33,18160.87,23037.96,17424.0,48490.47,26623.42,,29690.16,20176.22,,20184.76,25380.76,19330.84,,,59580.0,39905.93,18859.51,18751.5,,22173.79,20076.57
53,40026,AR,19270.63,16201.3,38436.46,20041.85,17229.13,13336.47,15859.69,15816.78,,22951.21,53528.42,26024.91,34257.14,23161.07,22407.39,12860.95,34109.96,23423.31,15326.81,,,92015.45,45661.5,53282.64,49551.42,37074.73,75606.87,52690.88,43721.55,39933.36,53709.16,,48895.86,46837.08,23208.5,,,26916.19,35347.2,21360.61,14702.37,27006.86,16983.85,,,23140.35,19599.11,12918.54,20313.89,16783.5,36427.82,15461.0,107627.1,51935.58,37571.04,47403.96,29478.53,16529.82,21793.31,15825.68,34529.68,18122.2,21696.84,32844.1,25532.93,25520.64,64280.34,65425.6,31683.33,32677.02,46241.93,35781.81,25520.2,17734.86,11999.48,16476.23,14696.0,,17344.72,20362.57,18540.0,15188.5,39673.84,24855.58,,28994.08,13730.93,,,,22237.75,97342.41,116260.93,37535.51,23601.04,,,34919.14,10329.31,14103.08
54,40027,AR,16582.34,6492.09,,9884.12,8126.34,6863.05,,,,11646.69,23434.66,17964.7,14701.73,12768.82,9072.91,8109.22,17011.77,11340.97,8235.47,8294.09,6122.88,67501.53,35719.35,50943.92,,54440.35,,46367.25,37968.45,,47376.16,46177.83,37345.69,21757.05,14239.87,9594.77,,16140.69,16152.54,9248.14,7087.57,12455.07,8782.62,6111.76,6587.12,14770.95,8848.68,6913.54,6563.38,7712.82,23937.86,8930.81,57943.45,34661.07,12065.38,23148.73,11151.83,5649.21,7947.92,5905.87,13761.61,7764.7,9614.33,19783.97,16218.39,,41032.43,,33301.63,,,26922.34,21226.74,,8220.84,6514.6,,,8264.6,8388.65,13598.27,6592.52,16736.53,15409.21,,11328.13,6926.18,,11932.08,15834.81,9570.64,53878.41,,17975.68,11530.62,,5862.86,16588.94,6694.82,6836.11
55,40029,AR,11406.17,,24817.17,16627.68,11729.81,14208.45,,11108.26,,11614.27,26560.34,20185.72,21468.44,14982.23,11417.69,10709.33,20098.25,15307.52,10168.97,,,112684.73,32478.71,,,41977.9,,41050.65,33319.92,,,,,30552.44,17540.58,14161.26,,15745.64,21612.5,16140.66,9953.56,,,,,,15778.13,7139.34,16208.07,6996.84,25550.23,13051.77,71739.16,33319.85,15631.64,23587.11,17068.5,9418.72,12278.68,9160.94,,13538.03,,,,,,,33218.55,,,25370.15,17496.09,,,,,,14057.48,11235.45,,14014.55,38299.2,15543.72,,13559.21,11871.88,,,,14146.13,57884.38,91696.0,24111.09,15687.89,,,,8647.45,12176.84
56,40036,AR,23182.42,,31161.41,19586.55,14973.48,13560.0,,15286.35,,16326.77,16499.71,15260.15,17692.01,16973.0,12710.28,10077.38,18562.44,15699.92,9372.44,12183.26,,70593.63,33372.88,59366.44,36032.0,30407.42,57257.4,49543.0,,49551.26,66734.36,41385.42,33416.9,26648.26,22231.94,18934.54,32333.14,21530.56,26257.46,16389.77,11218.7,11665.83,12194.0,13557.2,10006.75,23861.54,13807.94,8631.73,13779.62,10970.47,33200.1,15929.86,80745.76,43786.92,19996.36,23151.48,16424.03,11133.72,16966.12,12504.42,20867.55,14996.94,15619.27,33780.93,30631.71,,41941.2,,36398.73,34228.08,52881.0,31042.44,22171.36,,8796.0,12541.1,11645.68,27749.41,12101.7,18003.85,14863.1,10926.92,20347.62,16447.98,11487.04,14214.62,12553.99,24393.64,13345.0,17852.0,14223.94,75577.88,,22739.88,16357.31,,,,9298.14,
57,40062,AR,14799.3,,28324.15,22880.11,17446.7,16727.45,,,,22493.16,54816.9,37814.58,26333.15,23581.32,20079.33,13590.08,31522.77,25401.56,13284.35,14637.27,,110241.21,44209.96,60405.69,43682.5,30521.06,50204.5,40663.29,47165.27,,48590.5,36141.95,,42855.63,24003.3,17179.25,,23659.59,27715.8,19052.21,12793.41,18241.77,9541.47,20501.19,16317.38,26977.34,18546.08,12105.08,15949.5,11856.85,45142.63,,84703.05,60401.34,,36175.07,23587.68,13669.27,25833.62,18771.38,20730.05,21147.35,25576.75,33758.4,19940.7,35143.33,78770.72,45513.78,30030.05,30706.07,37462.8,26001.19,22154.2,15169.28,13326.75,15925.31,,44105.0,23890.19,22816.05,31135.14,15452.28,34712.45,23975.6,,27234.8,17646.6,31431.0,,23014.83,17264.54,98848.28,99870.33,42023.52,25953.2,,,34720.3,9225.72,12881.88
58,40071,AR,29474.08,20292.81,45716.62,27559.4,17006.64,19603.29,,22625.5,,,,,39287.18,33438.64,25832.04,16343.9,31294.54,22816.64,18343.81,17310.84,15898.07,146697.35,51481.81,82083.55,,,72710.96,57531.43,,,56285.32,55593.05,48455.81,48477.8,,,,25822.9,38763.0,24787.54,16801.76,24566.5,13732.65,,,42941.67,25136.63,16363.76,18377.35,,36896.61,,141168.25,76797.76,,47912.2,26906.38,14656.18,22043.48,16171.71,,25536.01,,,,26350.07,,,42733.93,,56666.27,39905.37,33764.71,20197.29,14527.73,16673.72,,31025.95,21775.98,20017.8,32418.14,19266.67,43574.87,24836.22,19700.72,29078.1,17793.97,,,34738.14,21991.13,,,50073.2,28151.92,,,,11874.76,21426.81
59,40078,AR,98388.77,23949.33,66613.57,33287.86,29336.31,,,,,,81190.88,,39406.16,44767.87,34313.65,28056.54,67783.5,41771.51,34421.95,,,,103784.31,,,104342.58,134754.73,99082.28,95353.86,,112092.35,103910.3,84736.75,,,,,51619.47,64056.33,40254.45,26033.96,28418.34,17157.5,,,,33572.66,21915.47,24425.0,23123.37,78494.42,,333470.45,119062.66,76728.81,76492.8,57372.93,,31019.0,,48306.58,33991.6,,98769.76,,,,127092.0,70720.22,,,58496.5,52210.3,,,31923.44,,,46577.18,28093.81,42039.76,26858.31,73220.81,50176.5,,40974.75,29602.02,,,,66380.39,257368.88,,102473.92,51282.0,,,,17797.25,
60,40114,AR,25076.64,16416.77,34538.95,23002.01,16732.27,14718.24,21316.0,19417.09,9700.0,21074.87,34661.32,26825.25,24177.82,21643.76,18382.13,12870.3,29287.47,20139.39,12178.48,13470.39,9444.63,108772.57,49001.6,58360.63,41041.55,37461.58,71686.72,46728.03,43620.15,62087.79,65518.74,52625.57,34563.56,33841.48,22639.52,17714.36,38719.26,23035.37,29267.7,18981.65,12315.23,23019.9,10998.94,9340.53,11044.34,21571.97,12921.68,8451.83,15769.51,11881.93,38602.07,23606.17,113264.4,51230.2,21053.0,35123.72,21362.13,13006.75,21184.62,12000.59,24401.61,16159.24,19895.31,42057.61,29383.97,30295.07,68583.28,56645.05,38886.64,28608.85,64073.28,36696.93,28668.75,21294.94,12464.92,15617.58,12903.16,23624.29,16918.85,14523.63,23914.56,12250.16,30997.03,21056.15,13876.35,22211.13,13950.56,29196.97,15591.75,23257.06,16937.0,148013.02,120420.05,36982.15,22240.83,10663.18,11066.84,36220.37,10103.33,12381.76
